              isoleucine       -12011.1906170189
                     0.0  1.6991087202832368e-05                     0.0     0.13704236152376573
                     0.0   4.415550934188028e-06                     0.0    0.035613820365110356
                     0.0  1.5830240045299902e-06                     0.0     0.01276794976918456
  1.0477572617452291e-05                     0.0     0.08450732300950403                     0.0
   3.144916871756542e-05                     0.0      0.2536546542057686                     0.0
   5.039202929096401e-05                     0.0      0.4064391297372246                     0.0
    0.005826769135552148                     0.0       46.99606286858132                     0.0
    0.008769333029156251                     0.0       70.72944143936822                     0.0
    0.010039214478577951                     0.0        80.9717261505527                     0.0
    0.020543447674121793                     0.0       165.6940812258474                     0.0
    0.022826736869802716                     0.0       184.1100507092865                     0.0
     0.02561351511346537                     0.0      206.58693326515493                     0.0
    0.026163688753486534                     0.0       211.0243829690243                     0.0
    0.031187540526491662                     0.0       251.5444805177681                     0.0
    0.035765384119331146                     0.0      288.46727946288706                     0.0
     0.03928619842971281                     0.0       316.8645622159848                     0.0
     0.04296220434064422                     0.0      346.51354965249124                     0.0
    0.052187122208522965                     0.0       420.9175306564935                     0.0
     0.05572416379265894                     0.0      449.44569520013454                     0.0
     0.07019423069757588                     0.0       566.1546565740801                     0.0
     0.07835412909931987                     0.0       631.9686762080084                     0.0
     0.08146574998360213                     0.0       657.0655913764285                     0.0
     0.09255130621899214                     0.0        746.476633010604                     0.0
     0.09710166713571058                     0.0       783.1777692220992                     0.0
     0.10258623750051472                     0.0       827.4138128468254                     0.0
      0.1058069560233681                     0.0       853.3906598199601                     0.0
     0.11259242579074483                     0.0        908.119164821948                     0.0
     0.12031665573323122                     0.0       970.4192813262325                     0.0
     0.12076905900950377                     0.0       974.0681598589225                     0.0
     0.12476447815520218                     0.0      1006.2933887961564                     0.0
     0.13067630713744807                     0.0      1053.9755056012873                     0.0
     0.13484401318255373                     0.0        1087.59032210714                     0.0
     0.13753240561653618                     0.0      1109.2736695855854                     0.0
     0.14309056590031036                     0.0      1154.1032559400737                     0.0
      0.1457169413625847                     0.0      1175.2864028041631                     0.0
     0.15000451149533567                     0.0      1209.8679883835139                     0.0
      0.1533691646700258                     0.0      1237.0057466248527                     0.0
       0.157543034314598                     0.0       1270.670275913431                     0.0
     0.16159137163497359                     0.0      1303.3223187171768                     0.0
     0.16560022585905051                     0.0      1335.6559088702804                     0.0
     0.16768577372407797                     0.0      1352.4769869497673                     0.0
     0.17036939106439591                     0.0      1374.1218207001343                     0.0
      0.1725148476036853                     0.0      1391.4260948281496                     0.0
      0.1738221039976334                     0.0      1401.9698287990886                     0.0
     0.17430187264478403                     0.0      1405.8394239348033                     0.0
     0.17658862606296072                     0.0      1424.2833342572244                     0.0
     0.18373536580871588                     0.0      1481.9256781674353                     0.0
      0.1840818791895906                     0.0      1484.7204970891307                     0.0
     0.18509804956941683                     0.0      1492.9164640039892                     0.0
     0.18606679760089948                     0.0      1500.7299438814716                     0.0
      0.1862035618076013                     0.0      1501.8330216089064                     0.0
      0.2068907274359972                     0.0      1668.6862663192308                     0.0
     0.22773226528481927                     0.0      1836.7846069665204                     0.0
      0.3761920834916181                     0.0       3034.193803657428                     0.0
      0.3774695792581923                     0.0      3044.4975019786725                     0.0
     0.37816523443572014                     0.0      3050.1083394251873                     0.0
      0.3782641643918594                     0.0      3050.9062633398207                     0.0
     0.38018097590606265                     0.0       3066.366390956526                     0.0
     0.38136029484960277                     0.0      3075.8782397913383                     0.0
     0.38627958968747217                     0.0      3115.5550287787382                     0.0
      0.3868585109510613                     0.0       3120.224343705528                     0.0
      0.3875744953182973                     0.0       3125.999147126216                     0.0
      0.3892208136959141                     0.0      3139.2776004467883                     0.0
      0.4392410301891056                     0.0      3542.7178577020327                     0.0
      0.4486590895286019                     0.0       3618.679629744517                     0.0
     0.47112099142027003                     0.0      3799.8470878831704                     0.0
